tag,C,class_weight,decision_function_shape,tol,gamma,coef0,fold,accuracy,precision,recall,F1,auroc,prauc
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=0,0.1,,ovr,1.0,0.1,0,5,0.335896203748198,0.29434840367256193,0.335896203748198,0.30097185471510385,0.668725819253493,0.43311854457083
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=1,0.1,,ovr,1.0,0.1,1,1,0.2430355427473583,0.2382003832148365,0.2430355427473583,0.23941909125377467,0.5347050042354881,0.32792104587064114
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=1,0.1,,ovr,1.0,0.1,1,2,0.2632084534101825,0.2659410961879718,0.2632084534101825,0.26313554281263907,0.5109032630204923,0.31088936488328056
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=1,0.1,,ovr,1.0,0.1,1,3,0.24351585014409222,0.25481453708011376,0.24351585014409222,0.24743836672296002,0.5028561018897758,0.3104061751045178
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=1,0.1,,ovr,1.0,0.1,1,4,0.2675312199807877,0.26745153424115176,0.2675312199807877,0.2656877801828746,0.6040287025373323,0.379180723133404
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=1,0.1,,ovr,1.0,0.1,1,5,0.25708793849111006,0.2601947566327052,0.25708793849111006,0.25761016823233995,0.5979566654850621,0.36306622782627984
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=5,0.1,,ovr,1.0,0.1,5,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.6090452158431575,0.36935118643287573
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=5,0.1,,ovr,1.0,0.1,5,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.6210408731529552,0.3990429672925608
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=5,0.1,,ovr,1.0,0.1,5,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.6417355976165021,0.39748885388455474
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=5,0.1,,ovr,1.0,0.1,5,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.6251350176932383,0.40403858494158235
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1 | coef0=5,0.1,,ovr,1.0,0.1,5,5,0.4459394521864488,0.19948229462885878,0.4459394521864488,0.2756554938739763,0.6383214676571873,0.3883663138460759
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=0,0.1,,ovr,1.0,1.0,0,1,0.22670509125840538,0.19524448149132403,0.22670509125840538,0.20426090018967671,0.6572757477363097,0.4515717551009416
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=0,0.1,,ovr,1.0,1.0,0,2,0.23246878001921228,0.20376440550274627,0.23246878001921228,0.21111073561761223,0.6436395646947707,0.4308485492790743
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=0,0.1,,ovr,1.0,1.0,0,3,0.20941402497598463,0.18343927543773272,0.20941402497598463,0.1928528177495388,0.6707636403588172,0.45662757073574745
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=0,0.1,,ovr,1.0,1.0,0,4,0.21517771373679154,0.19478352636139493,0.21517771373679154,0.19751290472669078,0.6650834214825349,0.45478427780017816
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=0,0.1,,ovr,1.0,1.0,0,5,0.2248918789043729,0.1954246852653279,0.2248918789043729,0.20520495088243465,0.6559153761052973,0.4352565262735382
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=1,0.1,,ovr,1.0,1.0,1,1,0.17915465898174832,0.170472984353533,0.17915465898174832,0.1746862903649883,0.651645855409714,0.46224918356997524
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=1,0.1,,ovr,1.0,1.0,1,2,0.19020172910662825,0.17834999481379502,0.19020172910662825,0.18400144831315204,0.6671967210808054,0.4659095120738182
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=1,0.1,,ovr,1.0,1.0,1,3,0.1844380403458213,0.17859170672516905,0.1844380403458213,0.18135782558540495,0.6720072791864491,0.4735426975316667
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=1,0.1,,ovr,1.0,1.0,1,4,0.18587896253602307,0.1753979916757485,0.18587896253602307,0.18042139004842642,0.6317358573838617,0.4224513364190483
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=1,0.1,,ovr,1.0,1.0,1,5,0.18740989908697742,0.1816759283718765,0.18740989908697742,0.18319707663849286,0.6517727587649,0.44872028700772054
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=5,0.1,,ovr,1.0,1.0,5,1,0.22910662824207492,0.22968416589461563,0.22910662824207492,0.22701468670744412,0.5832745643984496,0.3839751357737445
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=5,0.1,,ovr,1.0,1.0,5,2,0.24111431316042267,0.2432296343227951,0.24111431316042267,0.2415169605339812,0.5966570636618928,0.4057322565425683
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=5,0.1,,ovr,1.0,1.0,5,3,0.21517771373679154,0.21734112167306463,0.21517771373679154,0.21597299088693905,0.611223704322599,0.4245105917880483
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=5,0.1,,ovr,1.0,1.0,5,4,0.22910662824207492,0.22589183420511857,0.22910662824207492,0.22677746953428854,0.5828303761617133,0.391275414147184
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1 | coef0=5,0.1,,ovr,1.0,1.0,5,5,0.2162421912542047,0.21774052816333356,0.2162421912542047,0.21656889012843403,0.6001818790319331,0.42103216570055035
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=0,0.1,,ovr,10.0,0.01,0,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=0,0.1,,ovr,10.0,0.01,0,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=0,0.1,,ovr,10.0,0.01,0,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=0,0.1,,ovr,10.0,0.01,0,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=0,0.1,,ovr,10.0,0.01,0,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=1,0.1,,ovr,10.0,0.01,1,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=1,0.1,,ovr,10.0,0.01,1,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=1,0.1,,ovr,10.0,0.01,1,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=1,0.1,,ovr,10.0,0.01,1,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=1,0.1,,ovr,10.0,0.01,1,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=5,0.1,,ovr,10.0,0.01,5,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=5,0.1,,ovr,10.0,0.01,5,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=5,0.1,,ovr,10.0,0.01,5,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=5,0.1,,ovr,10.0,0.01,5,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01 | coef0=5,0.1,,ovr,10.0,0.01,5,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=0,0.1,,ovr,10.0,0.1,0,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=0,0.1,,ovr,10.0,0.1,0,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=0,0.1,,ovr,10.0,0.1,0,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=0,0.1,,ovr,10.0,0.1,0,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=0,0.1,,ovr,10.0,0.1,0,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=1,0.1,,ovr,10.0,0.1,1,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=1,0.1,,ovr,10.0,0.1,1,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=1,0.1,,ovr,10.0,0.1,1,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=1,0.1,,ovr,10.0,0.1,1,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=1,0.1,,ovr,10.0,0.1,1,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=5,0.1,,ovr,10.0,0.1,5,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=5,0.1,,ovr,10.0,0.1,5,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=5,0.1,,ovr,10.0,0.1,5,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=5,0.1,,ovr,10.0,0.1,5,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1 | coef0=5,0.1,,ovr,10.0,0.1,5,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=0,0.1,,ovr,10.0,1.0,0,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=0,0.1,,ovr,10.0,1.0,0,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=0,0.1,,ovr,10.0,1.0,0,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=0,0.1,,ovr,10.0,1.0,0,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=0,0.1,,ovr,10.0,1.0,0,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=1,0.1,,ovr,10.0,1.0,1,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=1,0.1,,ovr,10.0,1.0,1,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=1,0.1,,ovr,10.0,1.0,1,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=1,0.1,,ovr,10.0,1.0,1,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=1,0.1,,ovr,10.0,1.0,1,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=5,0.1,,ovr,10.0,1.0,5,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=5,0.1,,ovr,10.0,1.0,5,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=5,0.1,,ovr,10.0,1.0,5,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=5,0.1,,ovr,10.0,1.0,5,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=0.1 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1 | coef0=5,0.1,,ovr,10.0,1.0,5,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=0,1.0,balanced,ovr,0.1,0.01,0,1,0.3270893371757925,0.48655741398356284,0.3270893371757925,0.3055892223267315,0.6651624503581792,0.432224068381594
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=0,1.0,balanced,ovr,0.1,0.01,0,2,0.3318924111431316,0.5448126738363624,0.3318924111431316,0.3052779356923399,0.6782677576481816,0.453910564366868
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=0,1.0,balanced,ovr,0.1,0.01,0,3,0.3376560999039385,0.536469161268172,0.3376560999039385,0.310315724160371,0.6562058751627545,0.43097529189567135
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=0,1.0,balanced,ovr,0.1,0.01,0,4,0.3424591738712776,0.5045742540560078,0.3424591738712776,0.31276588280303863,0.6693852084277923,0.4400729300397757
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=0,1.0,balanced,ovr,0.1,0.01,0,5,0.3118692936088419,0.47192608894653887,0.3118692936088419,0.28533205461027344,0.6596803736078624,0.42871202593239627
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=1,1.0,balanced,ovr,0.1,0.01,1,1,0.1926032660902978,0.20539266035715054,0.1926032660902978,0.13741337992843616,0.5699344248141713,0.33590053306078105
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=1,1.0,balanced,ovr,0.1,0.01,1,2,0.19644572526416906,0.199767782135081,0.19644572526416906,0.1359663641709517,0.5862100523128562,0.34796882931864076
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=1,1.0,balanced,ovr,0.1,0.01,1,3,0.1926032660902978,0.2119738539916593,0.1926032660902978,0.13603587950908247,0.5673095563711597,0.34463870212777525
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=1,1.0,balanced,ovr,0.1,0.01,1,4,0.20365033621517772,0.2358735034224697,0.20365033621517772,0.14161982705561157,0.5867868969458169,0.3523816150055325
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=1,1.0,balanced,ovr,0.1,0.01,1,5,0.19942335415665546,0.20602244204771702,0.19942335415665546,0.14021314607407603,0.5771416129091517,0.34059083534804513
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=5,1.0,balanced,ovr,0.1,0.01,5,1,0.0888568683957733,0.007895543061103774,0.0888568683957733,0.014502444334554972,0.33833779866565994,0.2567286595313786
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=5,1.0,balanced,ovr,0.1,0.01,5,2,0.021613832853025938,0.0004671577705985433,0.021613832853025938,0.0009145486397613231,0.3132924501623737,0.23999555659406216
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=5,1.0,balanced,ovr,0.1,0.01,5,3,0.022094140249759846,0.00048815103337605803,0.022094140249759846,0.0009551977927527752,0.3544139701227949,0.2776377532681156
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=5,1.0,balanced,ovr,0.1,0.01,5,4,0.022094140249759846,0.00048815103337605803,0.022094140249759846,0.0009551977927527752,0.33866861872581994,0.24327240845138828
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.01 | coef0=5,1.0,balanced,ovr,0.1,0.01,5,5,0.08889956751561749,0.007903133104463831,0.08889956751561749,0.014515816408110536,0.33740333714308757,0.25543629931095846
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=0,1.0,balanced,ovr,0.1,0.1,0,1,0.1344860710854947,0.24113354777927595,0.1344860710854947,0.15102186923856334,0.6684969573816776,0.4286801223478451
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=0,1.0,balanced,ovr,0.1,0.1,0,2,0.14217098943323728,0.2900554883040445,0.14217098943323728,0.16842327401979915,0.6546513484889606,0.41016101950679357
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=0,1.0,balanced,ovr,0.1,0.1,0,3,0.11623439000960614,0.22820190584030803,0.11623439000960614,0.14010359851584758,0.6568546520000997,0.41491558421880287
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=0,1.0,balanced,ovr,0.1,0.1,0,4,0.14505283381364073,0.24791503821145155,0.14505283381364073,0.16007913376341104,0.6646012038861554,0.4252966568064321
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=0,1.0,balanced,ovr,0.1,0.1,0,5,0.13070639115809707,0.24069650685878305,0.13070639115809707,0.15148922421198738,0.6584707091954513,0.40932288496302055
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=1,1.0,balanced,ovr,0.1,0.1,1,1,0.06147934678194044,0.17405644230846848,0.06147934678194044,0.06594649007658546,0.6929423286847517,0.46838899933334643
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=1,1.0,balanced,ovr,0.1,0.1,1,2,0.06964457252641691,0.17658533523510636,0.06964457252641691,0.0769334744866963,0.6983340866059773,0.4723834423531873
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=1,1.0,balanced,ovr,0.1,0.1,1,3,0.05091258405379443,0.1126813564103375,0.05091258405379443,0.05016592922843794,0.6910830742267414,0.4600344276621868
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=1,1.0,balanced,ovr,0.1,0.1,1,4,0.059558117195004805,0.17383822264152451,0.059558117195004805,0.0684623478035304,0.6821395000951312,0.4555600720470802
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=1,1.0,balanced,ovr,0.1,0.1,1,5,0.047092743873137916,0.1146579195606096,0.047092743873137916,0.04789628941573735,0.646192775614937,0.47484216209799135
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=5,1.0,balanced,ovr,0.1,0.1,5,1,0.09029779058597502,0.08331473823642517,0.09029779058597502,0.0192163627275823,0.6069216234349373,0.40828157528055153
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=5,1.0,balanced,ovr,0.1,0.1,5,2,0.024975984630163303,0.1205124489166559,0.024975984630163303,0.00753656103770894,0.6509899315941062,0.4350998436208116
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=5,1.0,balanced,ovr,0.1,0.1,5,3,0.022094140249759846,0.0005285129752932672,0.022094140249759846,0.001032331591151806,0.6256598434138791,0.4159988287260794
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=5,1.0,balanced,ovr,0.1,0.1,5,4,0.027857829010566763,0.2534809447107321,0.027857829010566763,0.012271585093540063,0.6454032928588753,0.4330842201406154
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=0.1 | coef0=5,1.0,balanced,ovr,0.1,0.1,5,5,0.15233061028351755,0.2326386682781735,0.15233061028351755,0.11170136951828394,0.6487781615907642,0.4295247939512224
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=0,1.0,balanced,ovr,0.1,1.0,0,1,0.14121037463976946,0.24955432424553992,0.14121037463976946,0.16515528317565215,0.6328198905488116,0.432773641666445
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=0,1.0,balanced,ovr,0.1,1.0,0,2,0.14793467819404418,0.2605921403847103,0.14793467819404418,0.17235118683759315,0.6240771033755705,0.4312815392292222
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=0,1.0,balanced,ovr,0.1,1.0,0,3,0.14649375600384246,0.2592913913667865,0.14649375600384246,0.16405714775196967,0.6392686512354329,0.4403228132920412
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=0,1.0,balanced,ovr,0.1,1.0,0,4,0.1628242074927954,0.27233197865928205,0.1628242074927954,0.18962914807834175,0.6295234082195574,0.42648230226998196
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=0,1.0,balanced,ovr,0.1,1.0,0,5,0.15281114848630467,0.25367902981032836,0.15281114848630467,0.17677478657034515,0.6292453751459043,0.42150004578161904
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=1,1.0,balanced,ovr,0.1,1.0,1,1,0.12487992315081652,0.2424198855424187,0.12487992315081652,0.13865802951696976,0.6359112679273374,0.4593976931489504
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=1,1.0,balanced,ovr,0.1,1.0,1,2,0.1340057636887608,0.29505151806560903,0.1340057636887608,0.14088435588085158,0.6321517791844138,0.4633669947961319
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=1,1.0,balanced,ovr,0.1,1.0,1,3,0.11047070124879924,0.20189325253440926,0.11047070124879924,0.11215153631208802,0.6596337440885354,0.4729377671108878
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=1,1.0,balanced,ovr,0.1,1.0,1,4,0.1335254562920269,0.26332364454492974,0.1335254562920269,0.14056664470884547,0.6318266014946033,0.4646372752522937
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=1,1.0,balanced,ovr,0.1,1.0,1,5,0.16578567996155694,0.27388962243157156,0.16578567996155694,0.15840767023166197,0.6628256609467149,0.4662886157937213
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=5,1.0,balanced,ovr,0.1,1.0,5,1,0.09558117195004803,0.20446969577432333,0.09558117195004803,0.10581982884833663,0.5870603657581099,0.4194050031575302
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=5,1.0,balanced,ovr,0.1,1.0,5,2,0.0941402497598463,0.2278892116250613,0.0941402497598463,0.10138803708858453,0.5975978271228907,0.4267382378527112
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=5,1.0,balanced,ovr,0.1,1.0,5,3,0.0845341018251681,0.20405198372392686,0.0845341018251681,0.08874186190566132,0.61808937358467,0.43603605279075863
C=1 | class_weight=balanced | decision_function_shape=ovr | tol=0.1 | gamma=1 | coef0=5,1.0,balanced,ovr,0.1,1.0,5,4,0.09317963496637849,0.23145883488066005,0.09317963496637849,0.10701392428457278,0.6051361686524118,0.4198431740847828
