tag,C,class_weight,decision_function_shape,tol,gamma,fold,accuracy,precision,recall,F1,auroc,prauc
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.01,10.0,,ovr,1.0,0.01,4,0.6618635926993276,0.6690883120632996,0.6618635926993276,0.6430173518920059,0.85152395117703,0.7004050848599487
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.01,10.0,,ovr,1.0,0.01,5,0.6665064872657376,0.675815444825144,0.6665064872657376,0.6515703982341559,0.8524182321526805,0.7063806196188763
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1,10.0,,ovr,1.0,0.1,1,0.8515850144092219,0.8517957188927702,0.8515850144092219,0.8509605781941083,0.9703784983128062,0.9296551845910883
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1,10.0,,ovr,1.0,0.1,2,0.8530259365994236,0.8547642656893739,0.8530259365994236,0.8531098925236198,0.9736105759614981,0.9338404882787913
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1,10.0,,ovr,1.0,0.1,3,0.851104707012488,0.8518737617476194,0.851104707012488,0.8505674114442129,0.9742282187480803,0.934442358117922
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1,10.0,,ovr,1.0,0.1,4,0.8491834774255523,0.8506244272177629,0.8491834774255523,0.8496234641288726,0.972320649995132,0.9315970446863335
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=0.1,10.0,,ovr,1.0,0.1,5,0.8308505526189333,0.8312146358988095,0.8308505526189333,0.8306576349139672,0.9663452624522719,0.9174832612618374
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1,10.0,,ovr,1.0,1.0,1,0.9121037463976945,0.9137510058729398,0.9121037463976945,0.9126990304117406,0.9864140401207055,0.9647767210778374
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1,10.0,,ovr,1.0,1.0,2,0.9154658981748319,0.9170521342827445,0.9154658981748319,0.915822181468485,0.9876644285520192,0.9675193778188533
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1,10.0,,ovr,1.0,1.0,3,0.9241114313160422,0.924680229646441,0.9241114313160422,0.9243297802075608,0.9866852226441123,0.9654384829446965
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1,10.0,,ovr,1.0,1.0,4,0.9149855907780979,0.91556141318777,0.9149855907780979,0.9151418858078524,0.9863868944941409,0.9650759740571279
C=10 | class_weight=None | decision_function_shape=ovr | tol=1 | gamma=1,10.0,,ovr,1.0,1.0,5,0.9005285920230658,0.9011307975854128,0.9005285920230658,0.9006446655059107,0.982645246578737,0.9544747894629761
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01,10.0,,ovr,10.0,0.01,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01,10.0,,ovr,10.0,0.01,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01,10.0,,ovr,10.0,0.01,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01,10.0,,ovr,10.0,0.01,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.01,10.0,,ovr,10.0,0.01,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1,10.0,,ovr,10.0,0.1,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1,10.0,,ovr,10.0,0.1,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1,10.0,,ovr,10.0,0.1,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1,10.0,,ovr,10.0,0.1,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=0.1,10.0,,ovr,10.0,0.1,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1,10.0,,ovr,10.0,1.0,1,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30576018219383744
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1,10.0,,ovr,10.0,1.0,2,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.3059502750348119
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1,10.0,,ovr,10.0,1.0,3,0.4462055715658021,0.19909941209636414,0.4462055715658021,0.27534040251386926,0.5,0.30541413940080153
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1,10.0,,ovr,10.0,1.0,4,0.44668587896253603,0.19952827446453336,0.44668587896253603,0.2758418774469844,0.5,0.30563191566521886
C=10 | class_weight=None | decision_function_shape=ovr | tol=10 | gamma=1,10.0,,ovr,10.0,1.0,5,0.44690052859202306,0.19972008245582962,0.44690052859202306,0.2760660854138701,0.5,0.30584005166997996
